cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,nombre_completo,es_colonia_formal,sin_geometria,geom_type,fecha_procesamiento
09,CIUDAD DE MÉXICO,004,CUAJIMALPA DE MORELOS,004-039,SAN JOSE DE LOS CEDROS,COLONIA,CUAJIMALPA DE MORELOS > SAN JOSE DE LOS CEDROS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,004,CUAJIMALPA DE MORELOS,004-040,SAN PEDRO,COLONIA,CUAJIMALPA DE MORELOS > SAN PEDRO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,004,CUAJIMALPA DE MORELOS,004-041,SANTA FE CUAJIMALPA,COLONIA,CUAJIMALPA DE MORELOS > SANTA FE CUAJIMALPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,004,CUAJIMALPA DE MORELOS,004-042,TEPETONGO,COLONIA,CUAJIMALPA DE MORELOS > TEPETONGO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,004,CUAJIMALPA DE MORELOS,004-043,XALPA,COLONIA,CUAJIMALPA DE MORELOS > XALPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,004,CUAJIMALPA DE MORELOS,004-044,ZACAMULPA,COLONIA,CUAJIMALPA DE MORELOS > ZACAMULPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,004,CUAJIMALPA DE MORELOS,004-045,ZENTLAPATL,COLONIA,CUAJIMALPA DE MORELOS > ZENTLAPATL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-001,15 DE AGOSTO,COLONIA,GUSTAVO A. MADERO > 15 DE AGOSTO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-002,25 DE JULIO,COLONIA,GUSTAVO A. MADERO > 25 DE JULIO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-003,6 DE JUNIO,COLONIA,GUSTAVO A. MADERO > 6 DE JUNIO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-004,7 DE NOVIEMBRE,COLONIA,GUSTAVO A. MADERO > 7 DE NOVIEMBRE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-005,ACUEDUCTO DE GUADALUPE,COLONIA,GUSTAVO A. MADERO > ACUEDUCTO DE GUADALUPE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-006,AHUEHUETES,COLONIA,GUSTAVO A. MADERO > AHUEHUETES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-007,AMPLIACION ARBOLEDAS,COLONIA,GUSTAVO A. MADERO > AMPLIACION ARBOLEDAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-008,AMPLIACION BENITO JUAREZ,COLONIA,GUSTAVO A. MADERO > AMPLIACION BENITO JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-009,AMPLIACION CASAS ALEMAN,COLONIA,GUSTAVO A. MADERO > AMPLIACION CASAS ALEMAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-010,AMPLIACION CASTILLO GRANDE,COLONIA,GUSTAVO A. MADERO > AMPLIACION CASTILLO GRANDE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-011,AMPLIACION CHALMA DE GUADALUPE,COLONIA,GUSTAVO A. MADERO > AMPLIACION CHALMA DE GUADALUPE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-012,AMPLIACION COCOYOTES,COLONIA,GUSTAVO A. MADERO > AMPLIACION COCOYOTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-013,AMPLIACION EMILIANO ZAPATA,COLONIA,GUSTAVO A. MADERO > AMPLIACION EMILIANO ZAPATA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-014,AMPLIACION GABRIEL HERNANDEZ,COLONIA,GUSTAVO A. MADERO > AMPLIACION GABRIEL HERNANDEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-015,AMPLIACION GUADALUPE PROLETARIA,COLONIA,GUSTAVO A. MADERO > AMPLIACION GUADALUPE PROLETARIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-016,AMPLIACION MALACATES,COLONIA,GUSTAVO A. MADERO > AMPLIACION MALACATES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-017,AMPLIACION MARTIRES DE RIO BLANCO,COLONIA,GUSTAVO A. MADERO > AMPLIACION MARTIRES DE RIO BLANCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-018,AMPLIACION PANAMERICANA,COLONIA,GUSTAVO A. MADERO > AMPLIACION PANAMERICANA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-019,AMPLIACION PROGRESO NACIONAL,COLONIA,GUSTAVO A. MADERO > AMPLIACION PROGRESO NACIONAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-020,AMPLIACION PROVIDENCIA,COLONIA,GUSTAVO A. MADERO > AMPLIACION PROVIDENCIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-021,AMPLIACION SAN JUAN DE ARAGON,COLONIA,GUSTAVO A. MADERO > AMPLIACION SAN JUAN DE ARAGON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-022,ARAGON INGUARAN,COLONIA,GUSTAVO A. MADERO > ARAGON INGUARAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-023,ARAGON LA VILLA,COLONIA,GUSTAVO A. MADERO > ARAGON LA VILLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-024,ARBOLEDAS,COLONIA,GUSTAVO A. MADERO > ARBOLEDAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-025,BARRIO CANDELARIA TICOMAN,PUEBLOS Y BARRIOS ORIGINARIOS,GUSTAVO A. MADERO > BARRIO CANDELARIA TICOMAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-026,BARRIO GUADALUPE TICOMAN,PUEBLOS Y BARRIOS ORIGINARIOS,GUSTAVO A. MADERO > BARRIO GUADALUPE TICOMAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-027,BARRIO LA LAGUNA TICOMAN,PUEBLOS Y BARRIOS ORIGINARIOS,GUSTAVO A. MADERO > BARRIO LA LAGUNA TICOMAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-028,BARRIO LA PURISIMA TICOMAN,PUEBLOS Y BARRIOS ORIGINARIOS,GUSTAVO A. MADERO > BARRIO LA PURISIMA TICOMAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-029,BARRIO SAN JUAN Y GUADALUPE TICOMAN,PUEBLOS Y BARRIOS ORIGINARIOS,GUSTAVO A. MADERO > BARRIO SAN JUAN Y GUADALUPE TICOMAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-030,BARRIO SAN RAFAEL TICOMAN,PUEBLOS Y BARRIOS ORIGINARIOS,GUSTAVO A. MADERO > BARRIO SAN RAFAEL TICOMAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-031,BELISARIO DOMINGUEZ,COLONIA,GUSTAVO A. MADERO > BELISARIO DOMINGUEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-032,BENITO JUAREZ,COLONIA,GUSTAVO A. MADERO > BENITO JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-033,BONDOJITO,COLONIA,GUSTAVO A. MADERO > BONDOJITO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-034,C T M ARAGON,COLONIA,GUSTAVO A. MADERO > C T M ARAGON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-035,C T M ATZACOALCO,COLONIA,GUSTAVO A. MADERO > C T M ATZACOALCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-036,C T M EL RISCO,COLONIA,GUSTAVO A. MADERO > C T M EL RISCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-037,CAMPESTRE ARAGON,COLONIA,GUSTAVO A. MADERO > CAMPESTRE ARAGON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-038,CAPULTITLAN,COLONIA,GUSTAVO A. MADERO > CAPULTITLAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-039,CASTILLO CHICO,COLONIA,GUSTAVO A. MADERO > CASTILLO CHICO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-040,CASTILLO GRANDE,COLONIA,GUSTAVO A. MADERO > CASTILLO GRANDE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-041,CERRO DEL GUERRERO,COLONIA,GUSTAVO A. MADERO > CERRO DEL GUERRERO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-042,CERRO LOS GACHUPINES,COLONIA,GUSTAVO A. MADERO > CERRO LOS GACHUPINES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-043,CHALMA DE GUADALUPE,COLONIA,GUSTAVO A. MADERO > CHALMA DE GUADALUPE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-044,CHURUBUSCO TEPEYAC,COLONIA,GUSTAVO A. MADERO > CHURUBUSCO TEPEYAC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-045,COCOYOTES,COLONIA,GUSTAVO A. MADERO > COCOYOTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-046,COMPOSITORES MEXICANOS,COLONIA,GUSTAVO A. MADERO > COMPOSITORES MEXICANOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-047,CONSTITUCION DE LA REPUBLICA,COLONIA,GUSTAVO A. MADERO > CONSTITUCION DE LA REPUBLICA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-048,CUAUTEPEC BARRIO ALTO,PUEBLOS Y BARRIOS ORIGINARIOS,GUSTAVO A. MADERO > CUAUTEPEC BARRIO ALTO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-049,CUAUTEPEC DE MADERO,COLONIA,GUSTAVO A. MADERO > CUAUTEPEC DE MADERO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-050,CUCHILLA DEL TESORO,COLONIA,GUSTAVO A. MADERO > CUCHILLA DEL TESORO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-051,CUCHILLA LA JOYA,COLONIA,GUSTAVO A. MADERO > CUCHILLA LA JOYA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-052,D M NACIONAL,COLONIA,GUSTAVO A. MADERO > D M NACIONAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-053,DEFENSORES DE LA REPUBLICA,COLONIA,GUSTAVO A. MADERO > DEFENSORES DE LA REPUBLICA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-054,DEL BOSQUE,COLONIA,GUSTAVO A. MADERO > DEL BOSQUE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,005-055,DEL CARMEN,COLONIA,GUSTAVO A. MADERO > DEL CARMEN (COLONIA),True,False,Polygon,2026-07-05
