alcaldia_catalogo,colonia_catalogo,total_incidencias,total_delitos,total_alumbrado,total_delitos_nocturnos,out_iqr_total_incidencias,out_zscore_total_incidencias,out_iqr_total_delitos,out_zscore_total_delitos,out_iqr_total_alumbrado,out_zscore_total_alumbrado,out_iqr_total_delitos_nocturnos,out_zscore_total_delitos_nocturnos,anomaly_score,out_isoforest,out_iqr_any,out_zscore_any,outlier_consenso
Coyoacán,Pedregal De Sn Francisco,1,8,0.0,1.0,False,False,False,False,False,False,False,False,0.19344688493048934,False,False,False,False
Coyoacán,Petrolera Taxqueña,4,40,0.0,13.0,False,False,False,False,False,False,False,False,0.2164996126241523,False,False,False,False
Coyoacán,Prado Churubusco,70,138,5.0,36.0,True,False,False,False,False,False,False,False,0.11034008919921823,False,True,False,False
Coyoacán,Prados De Coyoacan,23,29,5.0,7.0,False,False,False,False,False,False,False,False,0.14742202054255343,False,False,False,False
Coyoacán,Presidentes Ejidales 1A Seccion,36,39,8.0,15.0,False,False,False,False,True,False,False,False,0.1201654059619281,False,True,False,False
Coyoacán,Presidentes Ejidales 2A Seccion,28,56,4.0,15.0,False,False,False,False,False,False,False,False,0.1681444733965229,False,False,False,False
Coyoacán,Pueblo De Los Reyes,44,203,5.0,63.0,False,False,False,False,False,False,True,False,0.09923382715487533,False,True,False,False
Coyoacán,Pueblo De Santa Ursula Coapa,35,211,4.0,81.0,False,False,False,False,False,False,True,False,0.0766065390808543,False,True,False,False
Coyoacán,Pueblo La Candelaria,14,123,3.0,44.0,False,False,False,False,False,False,False,False,0.14859960284521573,False,False,False,False
Coyoacán,Pueblo San Pablo Tepetlapa,16,80,1.0,30.0,False,False,False,False,False,False,False,False,0.19294423556800577,False,False,False,False
Coyoacán,Romero De Terreros,39,289,9.0,62.0,False,False,True,False,True,False,True,False,0.041254423383858985,False,True,False,False
Coyoacán,San Diego Churubusco,18,79,2.0,26.0,False,False,False,False,False,False,False,False,0.19063219965897932,False,False,False,False
Coyoacán,San Francisco Culhuacan Barrio De La Magdalena,11,46,1.0,11.0,False,False,False,False,False,False,False,False,0.21138494161354282,False,False,False,False
Coyoacán,San Francisco Culhuacan Barrio De San Francisco,27,83,7.0,21.0,False,False,False,False,True,False,False,False,0.13332921788670798,False,True,False,False
Coyoacán,San Francisco Culhuacan Barrio De San Juan,7,49,1.0,21.0,False,False,False,False,False,False,False,False,0.20429638402202743,False,False,False,False
Coyoacán,San Francisco Culhuacan Barrio De Santa Ana,20,35,13.0,5.0,False,False,False,False,True,False,False,False,0.027072221870596436,False,True,False,False
Coyoacán,San Mateo,4,26,1.0,13.0,False,False,False,False,False,False,False,False,0.20508390522999415,False,False,False,False
Coyoacán,Santa Cecilia,9,26,1.0,5.0,False,False,False,False,False,False,False,False,0.21049001517029886,False,False,False,False
Coyoacán,Viejo Ejido Santa Ursula Coapa,26,133,5.0,48.0,False,False,False,False,False,False,False,False,0.11847953430683839,False,False,False,False
Coyoacán,Villa Coyoacan,10,107,0.0,35.0,False,False,False,False,False,False,False,False,0.16581131256901527,False,False,False,False
Coyoacán,Villa Quietud,18,76,1.0,23.0,False,False,False,False,False,False,False,False,0.19844060411063924,False,False,False,False
Coyoacán,Xotepingo,12,34,1.0,13.0,False,False,False,False,False,False,False,False,0.21113346652873088,False,False,False,False
Cuajimalpa De Morelos,Abdias Garcia Soto,1,8,0.0,3.0,False,False,False,False,False,False,False,False,0.2027223129519753,False,False,False,False
Cuajimalpa De Morelos,Adolfo Lopez Mateos,18,22,4.0,5.0,False,False,False,False,False,False,False,False,0.1636029839241266,False,False,False,False
Cuajimalpa De Morelos,Agua Bendita,1,2,1.0,1.0,False,False,False,False,False,False,False,False,0.16615985292162,False,False,False,False
Cuajimalpa De Morelos,Ahuatenco,1,2,0.0,1.0,False,False,False,False,False,False,False,False,0.18230761780360222,False,False,False,False
Cuajimalpa De Morelos,Amado Nervo,3,5,1.0,1.0,False,False,False,False,False,False,False,False,0.18329790348469183,False,False,False,False
Cuajimalpa De Morelos,Bosques De Las Lomas,35,167,8.0,35.0,False,False,False,False,True,False,False,False,0.09553840772089273,False,True,False,False
Cuajimalpa De Morelos,Contadero,6,133,0.0,34.0,False,False,False,False,False,False,False,False,0.1521843978452424,False,False,False,False
Cuajimalpa De Morelos,Cruz Blanca,1,4,1.0,0.0,False,False,False,False,False,False,False,False,0.16397179933831052,False,False,False,False
Cuajimalpa De Morelos,Cuajimalpa,51,312,5.0,70.0,False,False,True,False,False,False,True,False,0.06370274186881403,False,True,False,False
Cuajimalpa De Morelos,El Ebano,2,7,0.0,2.0,False,False,False,False,False,False,False,False,0.2031724198657729,False,False,False,False
Cuajimalpa De Morelos,El Molinito,1,4,0.0,0.0,False,False,False,False,False,False,False,False,0.17470506226387145,False,False,False,False
Cuajimalpa De Morelos,El Yaqui,7,49,0.0,20.0,False,False,False,False,False,False,False,False,0.2067396785387332,False,False,False,False
Cuajimalpa De Morelos,Granjas Navidad,16,102,5.0,23.0,False,False,False,False,False,False,False,False,0.14836167872537293,False,False,False,False
Cuajimalpa De Morelos,Jesus Del Monte,16,101,3.0,19.0,False,False,False,False,False,False,False,False,0.17517040691257096,False,False,False,False
Cuajimalpa De Morelos,La Manzanita,17,53,8.0,12.0,False,False,False,False,True,False,False,False,0.12522691481774884,False,True,False,False
Cuajimalpa De Morelos,La Pila,5,25,0.0,6.0,False,False,False,False,False,False,False,False,0.22030404205331622,False,False,False,False
Cuajimalpa De Morelos,Las Maromas,9,31,6.0,11.0,False,False,False,False,True,False,False,False,0.1412571924865751,False,True,False,False
Cuajimalpa De Morelos,Locaxco,3,10,0.0,6.0,False,False,False,False,False,False,False,False,0.21124038249302668,False,False,False,False
Cuajimalpa De Morelos,Loma Del Padre,5,43,2.0,16.0,False,False,False,False,False,False,False,False,0.19834448136124905,False,False,False,False
Cuajimalpa De Morelos,Lomas De Memetla,2,20,1.0,5.0,False,False,False,False,False,False,False,False,0.20962178420066335,False,False,False,False
Cuajimalpa De Morelos,Lomas De Sn Pedro,1,9,0.0,4.0,False,False,False,False,False,False,False,False,0.20755553087770262,False,False,False,False
Cuajimalpa De Morelos,Lomas De Vista Hermosa,18,85,3.0,25.0,False,False,False,False,False,False,False,False,0.18286693985662344,False,False,False,False
Cuajimalpa De Morelos,Manzanastitla,3,9,0.0,2.0,False,False,False,False,False,False,False,False,0.2052539088123635,False,False,False,False
Cuajimalpa De Morelos,Memetla,2,11,0.0,1.0,False,False,False,False,False,False,False,False,0.19559921998620877,False,False,False,False
Cuajimalpa De Morelos,Paseo De Las Lomas,18,19,7.0,2.0,False,False,False,False,True,False,False,False,0.107879013704893,False,True,False,False
Cuajimalpa De Morelos,Pueblo San Lorenzo Acopilco,5,111,1.0,26.0,False,False,False,False,False,False,False,False,0.18174489228516844,False,False,False,False
Cuajimalpa De Morelos,Pueblo San Mateo Tlaltenango,11,145,5.0,40.0,False,False,False,False,False,False,False,False,0.12436945957310758,False,False,False,False
Cuajimalpa De Morelos,Pueblo San Pablo Chimalpa,1,59,1.0,16.0,False,False,False,False,False,False,False,False,0.19910374417525722,False,False,False,False
Cuajimalpa De Morelos,Pueblo Santa Rosa Xochiac,2,14,0.0,3.0,False,False,False,False,False,False,False,False,0.21042024567576245,False,False,False,False
Cuajimalpa De Morelos,San Jose De Los Cedros,27,103,1.0,28.0,False,False,False,False,False,False,False,False,0.18215426635655052,False,False,False,False
Cuajimalpa De Morelos,San Pedro,7,36,2.0,7.0,False,False,False,False,False,False,False,False,0.20169488525604973,False,False,False,False
Cuajimalpa De Morelos,Santa Fe Cuajimalpa,55,349,1.0,65.0,False,False,True,False,False,False,True,False,0.049583492190734546,False,True,False,False
Cuajimalpa De Morelos,Tepetongo,3,2,0.0,1.0,False,False,False,False,False,False,False,False,0.18381871782568054,False,False,False,False
Cuajimalpa De Morelos,Xalpa,7,18,1.0,3.0,False,False,False,False,False,False,False,False,0.19965149254397407,False,False,False,False
Cuajimalpa De Morelos,Zentlapatl,10,65,2.0,23.0,False,False,False,False,False,False,False,False,0.19405616015623744,False,False,False,False
Cuauhtémoc,Algarin,29,137,5.0,33.0,False,False,False,False,False,False,False,False,0.1364937538892172,False,False,False,False
Cuauhtémoc,Ampl. Asturias,35,173,4.0,48.0,False,False,False,False,False,False,False,False,0.12611726418563024,False,False,False,False
Cuauhtémoc,Asturias,75,76,5.0,20.0,True,False,False,False,False,False,False,False,0.12108151390982141,False,True,False,False
Cuauhtémoc,Atlampa,46,220,4.0,53.0,False,False,True,False,False,False,False,False,0.1061880757489766,False,True,False,False
Cuauhtémoc,Buenavista,75,812,7.0,192.0,True,False,True,True,True,False,True,True,-0.12790067414227035,True,True,True,True
Cuauhtémoc,Buenos Aires,21,105,1.0,42.0,False,False,False,False,False,False,False,False,0.15933921645153304,False,False,False,False
Cuauhtémoc,Centro,454,4067,40.0,891.0,True,False,True,True,True,True,True,True,-0.28430522119257495,True,True,True,True
Cuauhtémoc,Condesa,68,263,5.0,77.0,True,False,True,False,False,False,True,False,0.06103502668922972,False,True,False,False
Cuauhtémoc,Cuauhtemoc,111,687,21.0,157.0,True,False,True,True,True,False,True,True,-0.15074897165282664,True,True,True,True
Cuauhtémoc,Doctores,510,2339,199.0,403.0,True,False,True,True,True,True,True,True,-0.29291251943400554,True,True,True,True
Cuauhtémoc,Esperanza,14,60,1.0,17.0,False,False,False,False,False,False,False,False,0.20659577546469204,False,False,False,False
Cuauhtémoc,Ex Hipodromo De Peralvillo,77,273,3.0,66.0,True,False,True,False,False,False,True,False,0.07230841092375395,False,True,False,False
Cuauhtémoc,Felipe Pescador,6,50,0.0,19.0,False,False,False,False,False,False,False,False,0.21060059780464158,False,False,False,False
Cuauhtémoc,Guerrero,136,903,17.0,277.0,True,False,True,True,True,False,True,True,-0.19228608031391436,True,True,True,True
Cuauhtémoc,Hipodromo,173,764,17.0,208.0,True,False,True,True,True,False,True,True,-0.16990762863858466,True,True,True,True
Cuauhtémoc,Hipodromo Condesa,40,161,2.0,46.0,False,False,False,False,False,False,False,False,0.14243721771999301,False,False,False,False
Cuauhtémoc,Juarez,97,1315,5.0,380.0,True,False,True,True,False,False,True,True,-0.1989778535362371,True,True,True,True
Cuauhtémoc,Maza,3,31,0.0,9.0,False,False,False,False,False,False,False,False,0.2184991944410848,False,False,False,False
Cuauhtémoc,Morelos,101,819,12.0,175.0,True,False,True,True,True,False,True,True,-0.13968814461540136,True,True,True,True
Cuauhtémoc,Nonoalco Tlatelolco,120,492,38.0,124.0,True,False,True,False,True,True,True,False,-0.15571674298402438,True,True,True,True
Cuauhtémoc,Obrera,148,677,17.0,196.0,True,False,True,True,True,False,True,True,-0.1574309817216143,True,True,True,True
Cuauhtémoc,Paulino Navarro,21,51,1.0,18.0,False,False,False,False,False,False,False,False,0.20274840851624326,False,False,False,False
Cuauhtémoc,Peralvillo,51,297,9.0,74.0,False,False,True,False,True,False,True,False,0.03127030505174799,False,True,False,False
Cuauhtémoc,Roma Norte,222,1359,19.0,432.0,True,False,True,True,True,False,True,True,-0.23894707246251978,True,True,True,True
Cuauhtémoc,Roma Sur,133,611,12.0,169.0,True,False,True,False,True,False,True,True,-0.12061205191498203,True,True,True,True
Cuauhtémoc,San Rafael,88,441,9.0,124.0,True,False,True,False,True,False,True,False,-0.03245108197319857,True,True,False,True
Cuauhtémoc,San Simon Tolnahuac,142,252,8.0,68.0,True,False,True,False,True,False,True,False,0.02145693255524117,False,True,False,False
Cuauhtémoc,Santa Maria Insurgentes,29,66,3.0,20.0,False,False,False,False,False,False,False,False,0.18165054233761263,False,False,False,False
Cuauhtémoc,Santa Maria La Ribera,181,750,34.0,186.0,True,False,True,True,True,True,True,True,-0.195538018259522,True,True,True,True
Cuauhtémoc,Tabacalera,33,351,2.0,91.0,False,False,True,False,False,False,True,False,0.03545444781388318,False,True,False,False
Cuauhtémoc,Transito,61,288,5.0,84.0,True,False,True,False,False,False,True,False,0.0534312601034439,False,True,False,False
Cuauhtémoc,Valle Gomez,28,117,1.0,37.0,False,False,False,False,False,False,False,False,0.1636149177083871,False,False,False,False
Cuauhtémoc,Vista Alegre,13,111,3.0,31.0,False,False,False,False,False,False,False,False,0.16549369651194384,False,False,False,False
Gustavo A. Madero,15 De Agosto,2,49,0.0,17.0,False,False,False,False,False,False,False,False,0.20978954208134354,False,False,False,False
Gustavo A. Madero,25 De Julio,13,34,2.0,21.0,False,False,False,False,False,False,False,False,0.19048298293645888,False,False,False,False
Gustavo A. Madero,6 De Junio,3,12,0.0,3.0,False,False,False,False,False,False,False,False,0.2090587618535108,False,False,False,False
Gustavo A. Madero,7 De Noviembre,8,68,2.0,20.0,False,False,False,False,False,False,False,False,0.1956790985019362,False,False,False,False
Gustavo A. Madero,Acueducto De Guadalupe,29,114,4.0,27.0,False,False,False,False,False,False,False,False,0.152889824721272,False,False,False,False
Gustavo A. Madero,Ahuehuetes,6,26,1.0,14.0,False,False,False,False,False,False,False,False,0.20445836749369517,False,False,False,False
Gustavo A. Madero,Ampliacion Arboledas,9,4,2.0,0.0,False,False,False,False,False,False,False,False,0.1442641978400157,False,False,False,False
Gustavo A. Madero,Ampliacion Benito Juarez,4,13,0.0,3.0,False,False,False,False,False,False,False,False,0.20980221048066966,False,False,False,False
Gustavo A. Madero,Ampliacion Casas Aleman,32,257,3.0,76.0,False,False,True,False,False,False,True,False,0.08213338448290725,False,True,False,False
Gustavo A. Madero,Ampliacion Castillo Grande,2,4,0.0,2.0,False,False,False,False,False,False,False,False,0.1979412621144805,False,False,False,False
Gustavo A. Madero,Ampliacion Chalma De Guadalupe,2,3,1.0,0.0,False,False,False,False,False,False,False,False,0.16151193271701864,False,False,False,False
Gustavo A. Madero,Ampliacion Cocoyotes,1,4,0.0,2.0,False,False,False,False,False,False,False,False,0.19570405228727006,False,False,False,False
Gustavo A. Madero,Ampliacion Emiliano Zapata,3,18,1.0,3.0,False,False,False,False,False,False,False,False,0.20138600840759652,False,False,False,False
Gustavo A. Madero,Ampliacion Gabriel Hernandez,14,130,0.0,37.0,False,False,False,False,False,False,False,False,0.1542370661451662,False,False,False,False
Gustavo A. Madero,Ampliacion Guadalupe Proletaria,5,17,0.0,4.0,False,False,False,False,False,False,False,False,0.21608703721445405,False,False,False,False
Gustavo A. Madero,Ampliacion Martires De Rio Blanco,6,31,0.0,8.0,False,False,False,False,False,False,False,False,0.2168189515566567,False,False,False,False
Gustavo A. Madero,Ampliacion Panamericana,8,22,0.0,6.0,False,False,False,False,False,False,False,False,0.21939642095850204,False,False,False,False
Gustavo A. Madero,Ampliacion Progreso Nacional,10,74,1.0,20.0,False,False,False,False,False,False,False,False,0.2026505561052851,False,False,False,False
Gustavo A. Madero,Ampliacion Providencia,5,55,0.0,12.0,False,False,False,False,False,False,False,False,0.21380401282557898,False,False,False,False
Gustavo A. Madero,Ampliacion San Juan De Aragon,8,63,1.0,12.0,False,False,False,False,False,False,False,False,0.2047963642204822,False,False,False,False
Gustavo A. Madero,Aragon Inguaran,5,43,0.0,13.0,False,False,False,False,False,False,False,False,0.21623178373087054,False,False,False,False
Gustavo A. Madero,Aragon La Villa,19,115,0.0,27.0,False,False,False,False,False,False,False,False,0.17399643382230257,False,False,False,False
Gustavo A. Madero,Arboledas,8,42,2.0,18.0,False,False,False,False,False,False,False,False,0.19770681180048155,False,False,False,False
Gustavo A. Madero,Barrio Candelaria Ticoman,25,57,4.0,18.0,False,False,False,False,False,False,False,False,0.16929991126270594,False,False,False,False
Gustavo A. Madero,Barrio Guadalupe Ticoman,17,23,1.0,5.0,False,False,False,False,False,False,False,False,0.20578133718167535,False,False,False,False
Gustavo A. Madero,Barrio La Laguna Ticoman,8,19,0.0,5.0,False,False,False,False,False,False,False,False,0.21626535188494334,False,False,False,False
